Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL1483,ALBENDAZOLE,4,265.34,0.0,3.24,ABZ,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,IC50,'=',37.0,nM,7.43,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL1269197,,0,274.31,0.0,4.09,DB_4,CCCSc1ccc2c(c1)nc(C(F)(F)F)n2C,IC50,'=',10471.29,nM,4.98,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL4206155,,0,377.81,0.0,3.5,4,CSc1nc2cc(C(=O)Nc3ccc([N+](=O)[O-])cn3)c(Cl)cc2n1C,IC50,'=',7.9,nM,8.1,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL408049,,0,145.14,0.0,0.63,9,Nc1ncc([N+](=O)[O-])s1,IC50,'=',29570.0,nM,4.53,,,UO_0000065,,,,,False,CHEMBL3405796,Giardicidal activity against Giardia intestinalis IMSS:0696:1 compound treated for 48 hrs followed by incubation for 48 hrs in compound-free medium by cell counting,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3400142,1,Scientific Literature,Bioorg. Med. Chem.,2015,
CHEMBL2403429,,0,258.35,0.0,2.56,38,Cn1c(SCCn2ccnc2)nc2ccccc21,IC50,'=',87.1,nM,7.06,,,UO_0000065,,,,,False,CHEMBL2406682,Antiprotozoal activity against trophozoite stage of Giardia intestinalis IMSS:0981:1 assessed as growth inhibition after 48 hrs by haemocytometric analysis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2401655,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL2403428,,0,313.21,0.0,3.86,37,Clc1cc2nc(SCCn3ccnc3)[nH]c2cc1Cl,IC50,'=',76.6,nM,7.12,,,UO_0000065,,,,,False,CHEMBL2406682,Antiprotozoal activity against trophozoite stage of Giardia intestinalis IMSS:0981:1 assessed as growth inhibition after 48 hrs by haemocytometric analysis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2401655,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL3220682,,0,318.27,0.0,4.3,60,CCN(CC)CCSc1nc2c(Cl)cc(Cl)cc2[nH]1,IC50,'=',19.05,nM,7.72,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL226921,,0,551.73,2.0,6.27,12,FC(F)(F)C(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,IC50,'=',23.0,nM,7.64,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL3353926,,0,405.52,0.0,2.23,3,CC(=O)SCCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1ccccc1,IC50,'=',8110.0,nM,5.09,,,UO_0000065,,,,,False,CHEMBL3376629,Antiprotozoan activity against Giardia lamblia G1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3352629,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL3220965,,0,419.19,0.0,4.67,70,Brc1cc(Br)c2nc(SCCN3CCCCC3)[nH]c2c1,IC50,'=',125.89,nM,6.9,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL2431790,,0,390.39,0.0,0.76,7,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@@]1(O)CC[C@@]13COC(=O)[C@]1(O)CC=C[C@@]32O,IC50,'=',82.1,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL2434623,Antiprotozoal activity against clinical isolates of Giardia lamblia IMSS:8901:1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2429778,1,Scientific Literature,J. Nat. Prod.,2013,
CHEMBL3115698,,0,483.53,0.0,4.6,1j,COc1ccc(NC(c2coc3ccccc3c2=O)c2nnnn2-c2c(C)cccc2C)cc1OC,IC50,'=',240500.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL3119709,Antiprotozoal activity against trophozoite stage of Giardia lamblia IMSS:8909:1 assessed as growth inhibition after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112414,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3115692,,0,401.47,0.0,4.49,1d,O=c1c(C(Nc2ccccc2)c2nnnn2C2CCCCC2)coc2ccccc12,IC50,'=',285900.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL3119709,Antiprotozoal activity against trophozoite stage of Giardia lamblia IMSS:8909:1 assessed as growth inhibition after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112414,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL4206155,,0,377.81,0.0,3.5,4,CSc1nc2cc(C(=O)Nc3ccc([N+](=O)[O-])cn3)c(Cl)cc2n1C,Ratio IC50,'=',155.0,,,,,,,,,,False,CHEMBL4191475,"Potency index, ratio of metronidazole IC50 to test compound IC50 for trophozoite stage of Giardia intestinalis IMSS:0989:1",F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL1401,NITAZOXANIDE,4,307.29,0.0,2.23,NTZ,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,IC50,'=',1230.27,nM,5.91,,,UO_0000065,,,,,False,CHEMBL3118029,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 incubated for 48 hrs followed by compound washout measured after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3114400,,0,203.18,0.0,1.23,13,COC(=O)Nc1ncc([N+](=O)[O-])s1,IC50,'=',10.0,nM,8.0,,,UO_0000065,,,,,False,CHEMBL3118029,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 incubated for 48 hrs followed by compound washout measured after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3220966,,0,332.26,0.0,3.29,DB_64,Clc1cc(Cl)c2nc(SCCN3CCOCC3)[nH]c2c1,IC50,'=',38.9,nM,7.41,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL3220967,,0,421.16,0.0,3.51,DB_65,Brc1cc(Br)c2nc(SCCN3CCOCC3)[nH]c2c1,IC50,'=',58.88,nM,7.23,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL3895148,,0,261.24,0.0,0.65,8f,Cn1c([N+](=O)[O-])cnc1C(=O)NCc1ccccn1,Ratio EC50,'=',3.0,,,,,,,,,,False,CHEMBL3857118,"Potency index, ratio of metronidazole EC50 to compound EC50 for metronidazole resistant Giardia lamblia 713M3 trophozoites",F,BAO_0000019,assay format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3856206,1,Scientific Literature,Eur J Med Chem,2016,
CHEMBL3401730,,0,258.3,0.0,1.33,1,CCN(CC)CC(=O)Nc1ncc([N+](=O)[O-])s1,IC50,'=',122.0,nM,6.91,,,UO_0000065,,,,,False,CHEMBL3405796,Giardicidal activity against Giardia intestinalis IMSS:0696:1 compound treated for 48 hrs followed by incubation for 48 hrs in compound-free medium by cell counting,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3400142,1,Scientific Literature,Bioorg. Med. Chem.,2015,
CHEMBL3401733,,0,272.29,0.0,0.32,4,O=C(CN1CCOCC1)Nc1ncc([N+](=O)[O-])s1,Ratio IC50,'=',35.0,,,,,,,,,,False,CHEMBL3405799,Ratio of metronidazole IC50 to compound IC50 for Giardia intestinalis IMSS:0696:1 compound treated for 48 hrs followed by incubation for 48 hrs in compound-free medium by cell counting,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3400142,1,Scientific Literature,Bioorg. Med. Chem.,2015,
CHEMBL4208693,,0,317.8,0.0,4.19,10,CSc1nc2cc(C(=O)Nc3ccccc3)c(Cl)cc2[nH]1,IC50,'=',72.5,nM,7.14,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL1270445,,0,304.27,0.0,3.82,DB_7,Cn1c(C(F)(F)F)nc2ccc(C(=O)c3ccccc3)cc21,IC50,'=',1288.25,nM,5.89,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL4286269,,0,412.39,0.0,3.28,4q,O=C1C(=O)N(CCCCCCN2C(=O)C(=O)c3cc(F)ccc32)c2ccc(F)cc21,GI,'=',30.9,%,,,,UO_0000187,,,,,False,CHEMBL4263291,Antiparasitic activity against Giardia lamblia WB trophozoites assessed as parasite growth inhibition at 50 uM after 48 hrs by ATP bioluminescence-based CellTiter-Glo luminescent cell viability assay relative to control,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4261570,1,Scientific Literature,MedChemComm,2017,
CHEMBL3098602,,0,458.44,0.0,1.86,7,O=C(CCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1cccc(C(F)(F)F)c1)NO,IC50,'=',4270.0,nM,5.37,,,UO_0000065,,,,,False,CHEMBL3376629,Antiprotozoan activity against Giardia lamblia G1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3352629,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL318275,,0,195.2,0.0,1.79,10,Nc1nc2ccc([N+](=O)[O-])cc2s1,IC50,'=',24430.0,nM,4.61,,,UO_0000065,,,,,False,CHEMBL3405796,Giardicidal activity against Giardia intestinalis IMSS:0696:1 compound treated for 48 hrs followed by incubation for 48 hrs in compound-free medium by cell counting,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3400142,1,Scientific Literature,Bioorg. Med. Chem.,2015,
CHEMBL3353320,,0,494.6,0.0,2.6,2b,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNCN2CCOCC2)cc1,IC50,'=',4460.0,nM,5.35,,,UO_0000065,,,,,False,CHEMBL3380897,Antiprotozoal activity against Giardia lamblia assessed as growth inhibition,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3352293,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL3234764,,0,465.55,0.0,3.05,2a,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,IC50,'=',67.0,nM,7.17,,,UO_0000065,,,,,False,CHEMBL3380897,Antiprotozoal activity against Giardia lamblia assessed as growth inhibition,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3352293,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL4288697,,0,445.3,0.0,4.31,4k,O=C1C(=O)N(CCCCCCN2C(=O)C(=O)c3cc(Cl)ccc32)c2ccc(Cl)cc21,GI,'=',94.52,%,,,,UO_0000187,,,,,False,CHEMBL4263291,Antiparasitic activity against Giardia lamblia WB trophozoites assessed as parasite growth inhibition at 50 uM after 48 hrs by ATP bioluminescence-based CellTiter-Glo luminescent cell viability assay relative to control,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4261570,1,Scientific Literature,MedChemComm,2017,
CHEMBL4290102,,0,492.12,0.0,3.36,4t,O=C1C(=O)N(CCCN2C(=O)C(=O)c3cc(Br)ccc32)c2ccc(Br)cc21,GI,'=',19.27,%,,,,UO_0000187,,,,,False,CHEMBL4263291,Antiparasitic activity against Giardia lamblia WB trophozoites assessed as parasite growth inhibition at 50 uM after 48 hrs by ATP bioluminescence-based CellTiter-Glo luminescent cell viability assay relative to control,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4261570,1,Scientific Literature,MedChemComm,2017,
CHEMBL4210015,,0,332.82,0.0,3.6,1,CSc1nc2cc(C(=O)Nc3ccccn3)c(Cl)cc2n1C,IC50,'=',345.5,nM,6.46,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL3234770,,0,446.51,0.0,3.46,2d,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(Cn2ccnc2)cc1,IC50,'=',400.0,nM,6.4,,,UO_0000065,,,,,False,CHEMBL3380897,Antiprotozoal activity against Giardia lamblia assessed as growth inhibition,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3352293,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL3220967,,0,421.16,0.0,3.51,73,Brc1cc(Br)c2nc(SCCN3CCOCC3)[nH]c2c1,IC50,'=',58.88,nM,7.23,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL3220677,,0,290.24,0.0,3.81,44,O=C(c1ccccc1)c1ccc2[nH]c(C(F)(F)F)nc2c1,IC50,'=',2290.87,nM,5.64,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL389272,,0,343.93,0.0,4.11,8,FC(F)(F)c1nc2cc(Br)c(Br)cc2[nH]1,IC50,'=',120.0,nM,6.92,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL226656,,0,305.03,0.0,4.52,10,FC(F)(F)C(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,IC50,'=',560.0,nM,6.25,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL4279419,,0,506.15,1.0,3.75,4u,O=C1C(=O)N(CCCCN2C(=O)C(=O)c3cc(Br)ccc32)c2ccc(Br)cc21,GI,,,,,,Not Active,,,,,,False,CHEMBL4263291,Antiparasitic activity against Giardia lamblia WB trophozoites assessed as parasite growth inhibition at 50 uM after 48 hrs by ATP bioluminescence-based CellTiter-Glo luminescent cell viability assay relative to control,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4261570,1,Scientific Literature,MedChemComm,2017,
CHEMBL3220677,,0,290.24,0.0,3.81,44,O=C(c1ccccc1)c1ccc2[nH]c(C(F)(F)F)nc2c1,IC50,'=',2290.87,nM,5.64,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL3220964,,0,330.28,0.0,4.45,67,Clc1cc(Cl)c2nc(SCCN3CCCCC3)[nH]c2c1,IC50,'=',54.95,nM,7.26,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL3220967,,0,421.16,0.0,3.51,73,Brc1cc(Br)c2nc(SCCN3CCOCC3)[nH]c2c1,IC50,'=',58.88,nM,7.23,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL228199,,0,265.03,0.0,3.34,46,FC(F)(F)c1nc2cc(Br)ccc2[nH]1,IC50,'=',645.65,nM,6.19,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL3220682,,0,318.27,0.0,4.3,59,CCN(CC)CCSc1nc2c(Cl)cc(Cl)cc2[nH]1,IC50,'=',19.05,nM,7.72,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL3220966,,0,332.26,0.0,3.29,71,Clc1cc(Cl)c2nc(SCCN3CCOCC3)[nH]c2c1,IC50,'=',38.9,nM,7.41,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL3220680,,0,352.05,0.0,3.17,53,OCCSc1nc2c(Br)cc(Br)cc2[nH]1,IC50,'=',104.71,nM,6.98,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL3220965,,0,419.19,0.0,4.67,69,Brc1cc(Br)c2nc(SCCN3CCCCC3)[nH]c2c1,IC50,'=',125.89,nM,6.9,,,UO_0000065,,,,,False,CHEMBL3227496,Antimicrobial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3217580,1,Scientific Literature,MedChemComm,2011,
CHEMBL227370,,0,501.72,2.0,5.63,DB_18,FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,IC50,'=',56.23,nM,7.25,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL226921,,0,551.73,2.0,6.27,DB_21,FC(F)(F)C(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,IC50,'=',22.91,nM,7.64,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL2431787,,0,374.39,0.0,1.65,3,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@@]1(O)CC[C@@]13COC(=O)[C@H]1CC=C[C@]32O,IC50,'=',85.8,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL2434623,Antiprotozoal activity against clinical isolates of Giardia lamblia IMSS:8901:1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2429778,1,Scientific Literature,J. Nat. Prod.,2013,
CHEMBL2431786,,0,374.39,0.0,1.75,1,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@H]1CC[C@@]13COC(=O)[C@H]1C[C@@H]1O[C@@H]1[C@@]23O,IC50,'=',63.3,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL2434623,Antiprotozoal activity against clinical isolates of Giardia lamblia IMSS:8901:1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2429778,1,Scientific Literature,J. Nat. Prod.,2013,
CHEMBL3759187,,0,550.69,,,7c,COc1ccccc1/C=C/C(=O)c1ccc(OCc2cn(CCC[Si]34OCCN(CCO3)CCO4)nn2)cc1,IC50,'=',40940.0,nM,4.39,,,UO_0000065,,,,,False,CHEMBL3761905,Antiparasitic activity against Giardia lamblia Portland 1 after 48 hrs by MTT assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3758079,1,Scientific Literature,Eur. J. Med. Chem.,2016,
CHEMBL3760104,,0,580.71,,,7d,COc1ccc(/C=C/C(=O)c2ccc(OCc3cn(CCC[Si]45OCCN(CCO4)CCO5)nn3)cc2)c(OC)c1,IC50,'=',31945.0,nM,4.5,,,UO_0000065,,,,,False,CHEMBL3761905,Antiparasitic activity against Giardia lamblia Portland 1 after 48 hrs by MTT assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3758079,1,Scientific Literature,Eur. J. Med. Chem.,2016,
CHEMBL3758190,,0,550.69,,,9c,COc1ccccc1/C=C/C(=O)c1cccc(OCc2cn(CCC[Si]34OCCN(CCO3)CCO4)nn2)c1,IC50,'=',43730.0,nM,4.36,,,UO_0000065,,,,,False,CHEMBL3761905,Antiparasitic activity against Giardia lamblia Portland 1 after 48 hrs by MTT assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3758079,1,Scientific Literature,Eur. J. Med. Chem.,2016,
